Title,Rating,Genre,Runtime,MPAA/TV_Rating,Release_Date,Month,Year,Decade,Primary_Genre,Source
The Lego Movie 2: The Second Part,66.0,"['Animation', 'Action', 'Adventure']",107.0,PG,2019-02-08,2,2019,2010,Animation,IMDB
Paddleton,72.0,"['Comedy', 'Drama']",89.0,,2019-02-22,2,2019,2010,Comedy,IMDB
The Mustang,69.0,['Drama'],96.0,R,2019-06-19,6,2019,2010,Drama,IMDB
The Tomorrow Man,57.0,"['Drama', 'Romance']",94.0,PG-13,2019-08-02,8,2019,2010,Drama,IMDB
15 Minutes of War,63.0,"['Action', 'Drama', 'History']",98.0,TV-14,2019-08-02,8,2019,2010,Action,IMDB
Corporate Animals,44.0,"['Comedy', 'Horror']",86.0,R,2019-09-20,9,2019,2010,Comedy,IMDB
Brittany Runs a Marathon,68.0,"['Comedy', 'Drama']",104.0,R,2019-10-24,10,2019,2010,Comedy,IMDB
Fighting with My Family,71.0,"['Biography', 'Comedy', 'Drama']",108.0,PG-13,2019-02-22,2,2019,2010,Biography,IMDB
Official Secrets,73.0,"['Biography', 'Crime', 'Drama']",112.0,R,2019-08-30,8,2019,2010,Biography,IMDB
Animals,61.0,"['Comedy', 'Drama']",109.0,,2019-08-02,8,2019,2010,Comedy,IMDB
Blinded by the Light,69.0,"['Comedy', 'Drama', 'Music']",118.0,PG-13,2019-08-16,8,2019,2010,Comedy,IMDB
High Flying Bird,62.0,"['Drama', 'Sport']",90.0,,2019-02-08,2,2019,2010,Drama,IMDB
Luce,67.0,"['Drama', 'Mystery']",109.0,R,2019-08-23,8,2019,2010,Drama,IMDB
Little Monsters,63.0,"['Comedy', 'Horror', 'Sci_Fi']",93.0,R,2019-10-11,10,2019,2010,Comedy,IMDB
Them That Follow,53.0,"['Drama', 'Thriller']",98.0,R,2019-08-02,8,2019,2010,Drama,IMDB
Velvet Buzzsaw,57.0,"['Horror', 'Mystery', 'Thriller']",113.0,R,2019-02-01,2,2019,2010,Horror,IMDB
The Souvenir,65.0,"['Drama', 'Mystery', 'Romance']",120.0,R,2019-08-30,8,2019,2010,Drama,IMDB
Don't Let Go,62.0,"['Drama', 'Horror', 'Mystery']",103.0,R,2019-08-30,8,2019,2010,Drama,IMDB
Monos,70.0,"['Adventure', 'Drama', 'Mystery']",102.0,R,2019-08-15,8,2019,2010,Adventure,IMDB
Take Me Somewhere Nice,64.0,['Drama'],91.0,,2019-05-23,5,2019,2010,Drama,IMDB
Queen of Hearts,72.0,['Drama'],127.0,,2019-11-19,11,2019,2010,Drama,IMDB
The Report,72.0,"['Biography', 'Crime', 'Drama']",119.0,R,2019-11-15,11,2019,2010,Biography,IMDB
Greener Grass,63.0,['Comedy'],95.0,Not Rated,2019-10-18,10,2019,2010,Comedy,IMDB
Hala,58.0,['Drama'],94.0,R,2019-12-06,12,2019,2010,Drama,IMDB
Paradise Hills,56.0,"['Fantasy', 'Sci_Fi', 'Thriller']",95.0,TV-14,2019-10-25,10,2019,2010,Fantasy,IMDB
Wounds,40.0,"['Drama', 'Horror', 'Mystery']",95.0,R,2019-10-18,10,2019,2010,Drama,IMDB
The Wolf Hour,49.0,"['Drama', 'Mystery', 'Thriller']",99.0,R,2019-12-06,12,2019,2010,Drama,IMDB
The Last Black Man in San Francisco,74.0,['Drama'],121.0,R,2019-06-07,6,2019,2010,Drama,IMDB
"Extremely Wicked, Shockingly Evil and Vile",66.0,"['Biography', 'Crime', 'Drama']",110.0,R,2019-05-03,5,2019,2010,Biography,IMDB
Divine Love,63.0,"['Drama', 'Sci_Fi']",101.0,,2019-06-27,6,2019,2010,Drama,IMDB
Honey Boy,73.0,['Drama'],94.0,R,2019-11-27,11,2019,2010,Drama,IMDB
The Boy Who Harnessed the Wind,76.0,['Drama'],113.0,TV-PG,2019-03-01,3,2019,2010,Drama,IMDB
Adam,35.0,['Comedy'],95.0,,2019-08-14,8,2019,2010,Comedy,IMDB
I Am Mother,67.0,"['Drama', 'Mystery', 'Sci_Fi']",113.0,TV-14,2019-06-07,6,2019,2010,Drama,IMDB
The Hole in the Ground,57.0,"['Drama', 'Horror', 'Mystery']",90.0,R,2019-02-26,2,2019,2010,Drama,IMDB
Miss Bala,57.0,"['Action', 'Crime', 'Drama']",104.0,PG-13,2019-02-01,2,2019,2010,Action,IMDB
After the Wedding,62.0,['Drama'],112.0,PG-13,2019-08-14,8,2019,2010,Drama,IMDB
Harpoon,60.0,"['Comedy', 'Horror']",83.0,Not Rated,2019-10-08,10,2019,2010,Comedy,IMDB
Serenity,53.0,"['Drama', 'Mystery', 'Thriller']",106.0,R,2019-01-25,1,2019,2010,Drama,IMDB
I Hate Kids,58.0,"['Adventure', 'Comedy']",89.0,PG-13,2019-01-18,1,2019,2010,Adventure,IMDB
IO,47.0,"['Adventure', 'Drama', 'Sci_Fi']",96.0,TV-14,2019-01-18,1,2019,2010,Adventure,IMDB
The Kid Who Would Be King,60.0,"['Action', 'Adventure', 'Family']",120.0,PG,2019-01-25,1,2019,2010,Action,IMDB
White Snake,70.0,"['Animation', 'Action', 'Adventure']",99.0,,2019-01-11,1,2019,2010,Animation,IMDB
The Last Laugh,56.0,['Comedy'],98.0,,2019-01-11,1,2019,2010,Comedy,IMDB
What Men Want,52.0,"['Comedy', 'Fantasy', 'Romance']",117.0,R,2019-02-08,2,2019,2010,Comedy,IMDB
A Dog's Way Home,67.0,"['Adventure', 'Drama', 'Family']",96.0,PG,2019-01-11,1,2019,2010,Adventure,IMDB
Glass,67.0,"['Drama', 'Sci_Fi', 'Thriller']",129.0,PG-13,2019-01-18,1,2019,2010,Drama,IMDB
Storm Boy,69.0,"['Adventure', 'Drama', 'Family']",99.0,PG,2019-04-05,4,2019,2010,Adventure,IMDB
American Hangman,59.0,['Thriller'],99.0,,2019-01-04,1,2019,2010,Thriller,IMDB
Escape Room,63.0,"['Action', 'Adventure', 'Horror']",99.0,PG-13,2019-01-04,1,2019,2010,Action,IMDB
How to Train Your Dragon: The Hidden World,75.0,"['Animation', 'Action', 'Adventure']",104.0,PG,2019-02-22,2,2019,2010,Animation,IMDB
All Is True,62.0,"['Biography', 'Drama', 'History']",101.0,PG-13,2019-05-10,5,2019,2010,Biography,IMDB
Welcome to Marwen,62.0,"['Biography', 'Comedy', 'Drama']",116.0,PG-13,2018-12-21,12,2018,2010,Biography,IMDB
Holmes & Watson,38.0,"['Comedy', 'Crime', 'Mystery']",90.0,PG-13,2018-12-25,12,2018,2010,Comedy,IMDB
Ride,47.0,"['Action', 'Thriller']",79.0,Not Rated,2019-09-23,9,2019,2010,Action,IMDB
By the Grace of God,72.0,"['Crime', 'Drama']",137.0,,2019-10-18,10,2019,2010,Crime,IMDB
The Mule,70.0,"['Crime', 'Drama', 'Thriller']",116.0,R,2018-12-14,12,2018,2010,Crime,IMDB
Dumplin',66.0,"['Comedy', 'Drama']",110.0,PG-13,2018-12-07,12,2018,2010,Comedy,IMDB
All the Devil's Men,51.0,['Action'],99.0,R,2019-01-24,1,2019,2010,Action,IMDB
Spider-Man: Into the Spider-Verse,84.0,"['Animation', 'Action', 'Adventure']",117.0,PG,2018-12-14,12,2018,2010,Animation,IMDB
Mortal Engines,61.0,"['Action', 'Adventure', 'Fantasy']",128.0,PG-13,2018-12-14,12,2018,2010,Action,IMDB
Bumblebee,68.0,"['Action', 'Adventure', 'Sci_Fi']",114.0,PG-13,2018-12-21,12,2018,2010,Action,IMDB
The Possession of Hannah Grace,52.0,"['Horror', 'Mystery', 'Thriller']",86.0,R,2018-11-30,11,2018,2010,Horror,IMDB
Mary Poppins Returns,67.0,"['Comedy', 'Family', 'Fantasy']",130.0,PG,2018-12-19,12,2018,2010,Comedy,IMDB
Aquaman,70.0,"['Action', 'Adventure', 'Fantasy']",143.0,PG-13,2018-12-21,12,2018,2010,Action,IMDB
Mowgli: Legend of the Jungle,65.0,"['Adventure', 'Drama', 'Fantasy']",104.0,PG-13,2018-12-07,12,2018,2010,Adventure,IMDB
The Christmas Chronicles,71.0,"['Adventure', 'Comedy', 'Family']",104.0,TV-PG,2018-11-22,11,2018,2010,Adventure,IMDB
Instant Family,73.0,"['Comedy', 'Drama']",118.0,PG-13,2018-11-16,11,2018,2010,Comedy,IMDB
Mary Queen of Scots,63.0,"['Biography', 'Drama', 'History']",124.0,R,2018-12-21,12,2018,2010,Biography,IMDB
Dragon Ball Super: Broly,79.0,"['Animation', 'Action', 'Adventure']",100.0,PG,2019-01-16,1,2019,2010,Animation,IMDB
Creed II,71.0,"['Drama', 'Sport']",130.0,PG-13,2018-11-21,11,2018,2010,Drama,IMDB
Bird Box,66.0,"['Drama', 'Horror', 'Sci_Fi']",124.0,R,2018-12-21,12,2018,2010,Drama,IMDB
On the Basis of Sex,70.0,"['Biography', 'Drama']",120.0,PG-13,2019-01-11,1,2019,2010,Biography,IMDB
Fantastic Beasts: The Crimes of Grindelwald,66.0,"['Adventure', 'Family', 'Fantasy']",134.0,PG-13,2018-11-16,11,2018,2010,Adventure,IMDB
The Grinch,63.0,"['Animation', 'Comedy', 'Family']",85.0,PG,2018-11-09,11,2018,2010,Animation,IMDB
Ralph Breaks the Internet,71.0,"['Animation', 'Adventure', 'Comedy']",112.0,PG,2018-11-21,11,2018,2010,Animation,IMDB
Nobody's Fool,48.0,"['Comedy', 'Drama', 'Romance']",110.0,R,2018-11-02,11,2018,2010,Comedy,IMDB
Slaughterhouse Rulez,52.0,"['Action', 'Comedy', 'Fantasy']",104.0,R,2019-05-17,5,2019,2010,Action,IMDB
The Nutcracker and the Four Realms,55.0,"['Adventure', 'Family', 'Fantasy']",99.0,PG,2018-11-02,11,2018,2010,Adventure,IMDB
Replicas,55.0,"['Drama', 'Sci_Fi', 'Thriller']",107.0,PG-13,2019-01-11,1,2019,2010,Drama,IMDB
Perfect Strangers,66.0,['Comedy'],97.0,R,2018-12-25,12,2018,2010,Comedy,IMDB
Bohemian Rhapsody,80.0,"['Biography', 'Drama', 'Music']",134.0,PG-13,2018-11-02,11,2018,2010,Biography,IMDB
Stan & Ollie,72.0,"['Biography', 'Comedy', 'Drama']",98.0,PG,2019-01-11,1,2019,2010,Biography,IMDB
The Girl in the Spider's Web,61.0,"['Action', 'Crime', 'Drama']",115.0,R,2018-11-09,11,2018,2010,Action,IMDB
Master Z: The Ip Man Legacy,65.0,"['Action', 'Biography', 'Crime']",107.0,Not Rated,2018-12-20,12,2018,2010,Action,IMDB
River Runs Red,48.0,"['Action', 'Thriller']",94.0,Not Rated,2018-11-09,11,2018,2010,Action,IMDB
Then Came You,70.0,"['Adventure', 'Comedy', 'Drama']",97.0,,2019-02-01,2,2019,2010,Adventure,IMDB
Goosebumps 2: Haunted Halloween,56.0,"['Adventure', 'Comedy', 'Family']",90.0,PG,2018-10-12,10,2018,2010,Adventure,IMDB
The Vanishing,58.0,"['Crime', 'Drama', 'Mystery']",107.0,R,2019-01-04,1,2019,2010,Crime,IMDB
The Amityville Murders,48.0,['Horror'],97.0,Not Rated,2018-11-28,11,2018,2010,Horror,IMDB
The Professor,67.0,"['Comedy', 'Drama']",90.0,R,2019-05-17,5,2019,2010,Comedy,IMDB
Asher,54.0,"['Action', 'Drama', 'Thriller']",104.0,R,2018-12-07,12,2018,2010,Action,IMDB
Monster Party,54.0,"['Comedy', 'Horror', 'Thriller']",89.0,Not Rated,2018-11-02,11,2018,2010,Comedy,IMDB
Night Hunter,59.0,"['Action', 'Crime', 'Drama']",98.0,R,2019-09-06,9,2019,2010,Action,IMDB
I Still See You,58.0,"['Fantasy', 'Horror', 'Sci_Fi']",98.0,PG-13,2018-10-12,10,2018,2010,Fantasy,IMDB
Hell Fest,55.0,"['Horror', 'Thriller']",89.0,R,2018-09-28,9,2018,2010,Horror,IMDB
The Oath,54.0,"['Comedy', 'Thriller']",93.0,R,2018-10-19,10,2018,2010,Comedy,IMDB
Head Count,54.0,"['Horror', 'Mystery', 'Thriller']",90.0,,2018-09-24,9,2018,2010,Horror,IMDB
The Night Comes for Us,70.0,"['Action', 'Thriller']",121.0,,2018-10-19,10,2018,2010,Action,IMDB
The Chaperone,65.0,['Drama'],103.0,Not Rated,2019-03-29,3,2019,2010,Drama,IMDB
Between Worlds,42.0,"['Drama', 'Fantasy', 'Thriller']",90.0,R,2018-12-21,12,2018,2010,Drama,IMDB
Bad Times at the El Royale,71.0,"['Crime', 'Drama', 'Mystery']",141.0,R,2018-10-12,10,2018,2010,Crime,IMDB
The Clovehitch Killer,65.0,"['Crime', 'Drama', 'Mystery']",109.0,Not Rated,2018-11-16,11,2018,2010,Crime,IMDB
We Have Always Lived in the Castle,56.0,"['Drama', 'Mystery', 'Thriller']",90.0,Not Rated,2019-05-17,5,2019,2010,Drama,IMDB
Overlord,66.0,"['Action', 'Adventure', 'Horror']",110.0,R,2018-11-09,11,2018,2010,Action,IMDB
Brian Banks,72.0,"['Biography', 'Drama', 'Sport']",99.0,PG-13,2019-08-09,8,2019,2010,Biography,IMDB
The Dead Center,56.0,"['Horror', 'Mystery', 'Thriller']",92.0,Not Rated,2018-09-21,9,2018,2010,Horror,IMDB
Apostle,63.0,"['Drama', 'Fantasy', 'Horror']",130.0,,2018-10-12,10,2018,2010,Drama,IMDB
Starfish,53.0,"['Drama', 'Sci_Fi']",101.0,M,2018-09-21,9,2018,2010,Drama,IMDB
Ashes in the Snow,66.0,"['Drama', 'History', 'Romance']",98.0,,2018-10-12,10,2018,2010,Drama,IMDB
Nappily Ever After,64.0,"['Comedy', 'Drama', 'Romance']",98.0,,2018-09-21,9,2018,2010,Comedy,IMDB
The Perfection,61.0,"['Drama', 'Horror', 'Thriller']",90.0,,2019-05-24,5,2019,2010,Drama,IMDB
Ladies in Black,67.0,"['Comedy', 'Drama', 'Romance']",109.0,PG,2018-09-20,9,2018,2010,Comedy,IMDB
Smallfoot,66.0,"['Animation', 'Adventure', 'Comedy']",96.0,PG,2018-09-28,9,2018,2010,Animation,IMDB
Pimp,78.0,"['Crime', 'Drama', 'Romance']",86.0,Not Rated,2018-11-09,11,2018,2010,Crime,IMDB
London Fields,43.0,"['Crime', 'Mystery', 'Thriller']",118.0,R,2018-10-26,10,2018,2010,Crime,IMDB
Night School,56.0,['Comedy'],111.0,PG-13,2018-09-28,9,2018,2010,Comedy,IMDB
The House with a Clock in Its Walls,60.0,"['Comedy', 'Family', 'Fantasy']",105.0,PG,2018-09-21,9,2018,2010,Comedy,IMDB
Unbroken: Path to Redemption,58.0,"['Biography', 'Drama', 'History']",98.0,PG-13,2018-09-14,9,2018,2010,Biography,IMDB
In Fabric,63.0,"['Comedy', 'Horror']",118.0,R,2019-12-06,12,2019,2010,Comedy,IMDB
Johnny English Strikes Again,62.0,"['Action', 'Adventure', 'Comedy']",89.0,PG,2018-10-26,10,2018,2010,Action,IMDB
Bel Canto,54.0,"['Drama', 'Music', 'Romance']",100.0,,2018-09-14,9,2018,2010,Drama,IMDB
Bigger,64.0,"['Biography', 'Drama']",107.0,PG-13,2018-10-12,10,2018,2010,Biography,IMDB
Loro,67.0,"['Biography', 'Drama']",151.0,Not Rated,2019-09-13,9,2019,2010,Biography,IMDB
The Land of Steady Habits,62.0,"['Comedy', 'Drama']",98.0,,2018-09-14,9,2018,2010,Comedy,IMDB
King of Thieves,55.0,"['Crime', 'Drama']",108.0,R,2019-01-25,1,2019,2010,Crime,IMDB
Hold the Dark,56.0,"['Action', 'Drama', 'Horror']",125.0,,2018-09-28,9,2018,2010,Action,IMDB
Green Book,82.0,"['Biography', 'Comedy', 'Drama']",130.0,PG-13,2018-11-16,11,2018,2010,Biography,IMDB
Vita & Virginia,57.0,"['Biography', 'Drama', 'Romance']",110.0,Not Rated,2019-08-23,8,2019,2010,Biography,IMDB
The Wind,55.0,"['Horror', 'Western']",86.0,R,2019-04-05,4,2019,2010,Horror,IMDB
A Simple Favor,68.0,"['Comedy', 'Crime', 'Drama']",117.0,R,2018-09-14,9,2018,2010,Comedy,IMDB
Clara,67.0,['Sci_Fi'],105.0,Not Rated,2019-05-03,5,2019,2010,Sci_Fi,IMDB
Jeremiah Terminator LeRoy,53.0,"['Biography', 'Drama']",108.0,R,2019-08-12,8,2019,2010,Biography,IMDB
Slice,45.0,"['Comedy', 'Crime', 'Fantasy']",83.0,R,2018-09-11,9,2018,2010,Comedy,IMDB
The Death & Life of John F. Donovan,61.0,['Drama'],123.0,R,2019-12-13,12,2019,2010,Drama,IMDB
A Million Little Pieces,62.0,['Drama'],113.0,R,2019-12-06,12,2019,2010,Drama,IMDB
A Faithful Man,62.0,"['Comedy', 'Drama', 'Romance']",75.0,,2019-07-19,7,2019,2010,Comedy,IMDB
Her Smell,62.0,"['Drama', 'Music']",136.0,R,2019-05-10,5,2019,2010,Drama,IMDB
Tell It to the Bees,61.0,"['Drama', 'Romance']",108.0,,2019-05-03,5,2019,2010,Drama,IMDB
If Beale Street Could Talk,71.0,"['Drama', 'Romance']",119.0,R,2018-12-25,12,2018,2010,Drama,IMDB
Mid90s,74.0,"['Comedy', 'Drama']",85.0,R,2018-10-26,10,2018,2010,Comedy,IMDB
The Standoff at Sparrow Creek,62.0,"['Crime', 'Drama', 'Thriller']",88.0,Not Rated,2019-01-18,1,2019,2010,Crime,IMDB
Giant Little Ones,72.0,['Drama'],93.0,R,2019-03-29,3,2019,2010,Drama,IMDB
Where Hands Touch,62.0,"['Drama', 'Romance', 'War']",122.0,PG-13,2018-09-14,9,2018,2010,Drama,IMDB
Freaks,67.0,"['Drama', 'Mystery', 'Sci_Fi']",105.0,R,2019-09-13,9,2019,2010,Drama,IMDB
The Chambermaid,71.0,['Drama'],102.0,,2019-08-02,8,2019,2010,Drama,IMDB
The Wedding Guest,57.0,['Thriller'],96.0,R,2019-03-08,3,2019,2010,Thriller,IMDB
Ben Is Back,67.0,['Drama'],103.0,R,2018-12-05,12,2018,2010,Drama,IMDB
Nekrotronic,55.0,"['Action', 'Comedy', 'Horror']",99.0,R,2019-08-09,8,2019,2010,Action,IMDB
The Hummingbird Project,62.0,"['Drama', 'Thriller']",111.0,R,2019-03-22,3,2019,2010,Drama,IMDB
Skin,70.0,"['Biography', 'Crime', 'Drama']",118.0,R,2019-07-26,7,2019,2010,Biography,IMDB
Life Itself,68.0,"['Drama', 'Romance']",117.0,R,2018-09-21,9,2018,2010,Drama,IMDB
Driven,63.0,"['Biography', 'Drama', 'Thriller']",113.0,R,2019-08-16,8,2019,2010,Biography,IMDB
Cities of Last Things,62.0,"['Crime', 'Drama', 'Sci_Fi']",106.0,,2019-07-11,7,2019,2010,Crime,IMDB
Widows,69.0,"['Crime', 'Drama', 'Thriller']",129.0,R,2018-11-16,11,2018,2010,Crime,IMDB
Halloween,66.0,"['Crime', 'Horror', 'Thriller']",106.0,R,2018-10-19,10,2018,2010,Crime,IMDB
Rosie,70.0,['Drama'],86.0,PG-13,2019-07-19,7,2019,2010,Drama,IMDB
The Third Wife,67.0,['Drama'],96.0,R,2019-05-15,5,2019,2010,Drama,IMDB
Red Joan,63.0,"['Biography', 'Drama', 'History']",101.0,R,2019-04-19,4,2019,2010,Biography,IMDB
Aniara,62.0,"['Drama', 'Sci_Fi']",106.0,R,2019-05-17,5,2019,2010,Drama,IMDB
Donnybrook,53.0,"['Drama', 'Thriller']",101.0,R,2019-02-15,2,2019,2010,Drama,IMDB
Gloria Bell,63.0,"['Comedy', 'Drama', 'Romance']",102.0,R,2019-03-22,3,2019,2010,Comedy,IMDB
Out of Blue,48.0,"['Crime', 'Drama', 'Mystery']",109.0,Not Rated,2019-03-22,3,2019,2010,Crime,IMDB
Teen Spirit,61.0,"['Drama', 'Music']",93.0,PG-13,2019-04-19,4,2019,2010,Drama,IMDB
The Hate U Give,74.0,"['Crime', 'Drama']",133.0,PG-13,2018-10-19,10,2018,2010,Crime,IMDB
Hotel Mumbai,76.0,"['Action', 'Drama', 'History']",123.0,R,2019-03-29,3,2019,2010,Action,IMDB
Final Score,57.0,"['Action', 'Drama', 'Thriller']",104.0,R,2018-09-14,9,2018,2010,Action,IMDB
Gwen,60.0,"['Drama', 'History', 'Mystery']",84.0,Not Rated,2019-08-16,8,2019,2010,Drama,IMDB
The Predator,54.0,"['Action', 'Adventure', 'Sci_Fi']",107.0,R,2018-09-14,9,2018,2010,Action,IMDB
A Private War,67.0,"['Biography', 'Drama', 'War']",110.0,R,2018-11-16,11,2018,2010,Biography,IMDB
Beautiful Boy,73.0,"['Biography', 'Drama']",120.0,R,2018-10-25,10,2018,2010,Biography,IMDB
Outlaw King,69.0,"['Action', 'Biography', 'Drama']",121.0,R,2018-11-09,11,2018,2010,Action,IMDB
The Command,66.0,"['Action', 'Adventure', 'Drama']",117.0,PG-13,2019-06-21,6,2019,2010,Action,IMDB
The Nightingale,73.0,"['Adventure', 'Drama', 'Thriller']",136.0,R,2019-08-29,8,2019,2010,Adventure,IMDB
22 July,68.0,"['Crime', 'Drama', 'History']",143.0,R,2018-10-10,10,2018,2010,Crime,IMDB
Soni,72.0,['Drama'],97.0,,2019-01-18,1,2019,2010,Drama,IMDB
Vox Lux,59.0,"['Drama', 'Music']",114.0,R,2018-12-20,12,2018,2010,Drama,IMDB
The Nun,53.0,"['Horror', 'Mystery', 'Thriller']",96.0,R,2018-09-07,9,2018,2010,Horror,IMDB
Never Look Away,77.0,"['Biography', 'Drama', 'Romance']",189.0,R,2018-10-03,10,2018,2010,Biography,IMDB
At Eternity's Gate,69.0,"['Biography', 'Drama']",111.0,PG-13,2019-02-15,2,2019,2010,Biography,IMDB
Dragged Across Concrete,70.0,"['Action', 'Crime', 'Drama']",159.0,R,2019-03-22,3,2019,2010,Action,IMDB
Tel Aviv on Fire,68.0,"['Comedy', 'Drama', 'Romance']",100.0,,2019-04-03,4,2019,2010,Comedy,IMDB
The Sisters Brothers,70.0,"['Crime', 'Drama', 'Western']",122.0,R,2018-10-19,10,2018,2010,Crime,IMDB
Boy Erased,69.0,"['Biography', 'Drama']",115.0,R,2018-11-08,11,2018,2010,Biography,IMDB
Peterloo,64.0,"['Drama', 'History']",154.0,PG-13,2019-04-05,4,2019,2010,Drama,IMDB
Can You Ever Forgive Me?,71.0,"['Biography', 'Comedy', 'Crime']",106.0,R,2018-11-02,11,2018,2010,Biography,IMDB
Suspiria,68.0,"['Fantasy', 'Horror', 'Mystery']",152.0,R,2018-11-02,11,2018,2010,Fantasy,IMDB
Amanda,70.0,['Drama'],107.0,G,2018-11-21,11,2018,2010,Drama,IMDB
Destroyer,62.0,"['Action', 'Crime', 'Drama']",121.0,R,2018-12-27,12,2018,2010,Action,IMDB
The Front Runner,61.0,"['Biography', 'Drama', 'History']",113.0,R,2018-11-21,11,2018,2010,Biography,IMDB
The Ballad of Buster Scruggs,73.0,"['Comedy', 'Drama', 'Musical']",133.0,R,2018-11-09,11,2018,2010,Comedy,IMDB
Boarding School,58.0,"['Horror', 'Mystery', 'Thriller']",111.0,R,2018-08-31,8,2018,2010,Horror,IMDB
The White Crow,65.0,"['Biography', 'Drama']",127.0,R,2019-03-22,3,2019,2010,Biography,IMDB
White Boy Rick,64.0,"['Crime', 'Drama']",111.0,R,2018-09-14,9,2018,2010,Crime,IMDB
Trial by Fire,69.0,"['Biography', 'Drama']",127.0,R,2019-05-17,5,2019,2010,Biography,IMDB
The Old Man & the Gun,67.0,"['Biography', 'Comedy', 'Crime']",93.0,PG-13,2018-10-19,10,2018,2010,Biography,IMDB
A Star Is Born,77.0,"['Drama', 'Music', 'Romance']",136.0,R,2018-10-05,10,2018,2010,Drama,IMDB
The Other Side of the Wind,68.0,['Drama'],122.0,R,2018-11-02,11,2018,2010,Drama,IMDB
The Mountain,55.0,['Drama'],106.0,,2019-07-26,7,2019,2010,Drama,IMDB
The Little Stranger,55.0,"['Drama', 'Horror', 'Mystery']",111.0,R,2018-09-21,9,2018,2010,Drama,IMDB
Roma,77.0,['Drama'],135.0,R,2018-11-21,11,2018,2010,Drama,IMDB
The Favourite,75.0,"['Biography', 'Comedy', 'Drama']",119.0,R,2018-12-21,12,2018,2010,Biography,IMDB
Sierra Burgess Is a Loser,58.0,"['Comedy', 'Drama', 'Romance']",105.0,PG-13,2018-09-07,9,2018,2010,Comedy,IMDB
Operation Finale,66.0,"['Biography', 'Drama', 'History']",122.0,PG-13,2018-08-29,8,2018,2010,Biography,IMDB
First Man,73.0,"['Biography', 'Drama', 'History']",141.0,PG-13,2018-10-12,10,2018,2010,Biography,IMDB
Peppermint,65.0,"['Action', 'Drama', 'Thriller']",101.0,R,2018-09-07,9,2018,2010,Action,IMDB
Hell Is Where the Home Is,50.0,"['Horror', 'Thriller']",88.0,Not Rated,2019-07-12,7,2019,2010,Horror,IMDB
Blue Iguana,55.0,"['Action', 'Comedy', 'Crime']",100.0,,2018-08-24,8,2018,2010,Action,IMDB
"Cyrano, My Love",74.0,"['Comedy', 'Drama', 'History']",110.0,R,2019-10-18,10,2019,2010,Comedy,IMDB
Mara,51.0,"['Crime', 'Horror', 'Thriller']",98.0,R,2018-09-07,9,2018,2010,Crime,IMDB
The Happytime Murders,54.0,"['Action', 'Comedy', 'Crime']",91.0,R,2018-08-24,8,2018,2010,Action,IMDB
The Quake,62.0,"['Action', 'Drama', 'Thriller']",106.0,PG-13,2018-12-14,12,2018,2010,Action,IMDB
Speed Kills,42.0,"['Action', 'Crime', 'Drama']",102.0,R,2018-08-16,8,2018,2010,Action,IMDB
Mile 22,61.0,"['Action', 'Thriller']",94.0,R,2018-08-17,8,2018,2010,Action,IMDB
To All the Boys I've Loved Before,71.0,"['Comedy', 'Drama', 'Romance']",99.0,TV-14,2018-08-17,8,2018,2010,Comedy,IMDB
The Festival,58.0,"['Comedy', 'Music', 'Romance']",98.0,R,2019-12-06,12,2019,2010,Comedy,IMDB
The Island,63.0,"['Comedy', 'Drama']",134.0,,2018-08-10,8,2018,2010,Comedy,IMDB
Slender Man,32.0,"['Horror', 'Mystery', 'Thriller']",93.0,PG-13,2018-08-10,8,2018,2010,Horror,IMDB
Dog Days,62.0,"['Comedy', 'Drama', 'Romance']",113.0,PG,2018-08-08,8,2018,2010,Comedy,IMDB
The Meg,56.0,"['Action', 'Horror', 'Sci_Fi']",113.0,PG-13,2018-08-10,8,2018,2010,Action,IMDB
Crazy Rich Asians,69.0,"['Comedy', 'Drama', 'Romance']",120.0,PG-13,2018-08-15,8,2018,2010,Comedy,IMDB
Ray & Liz,67.0,['Drama'],108.0,,2019-07-10,7,2019,2010,Drama,IMDB
Sibel,69.0,"['Drama', 'Thriller']",95.0,,2018-12-27,12,2018,2010,Drama,IMDB
Too Late to Die Young,66.0,['Drama'],110.0,,2019-05-31,5,2019,2010,Drama,IMDB
Destination Wedding,60.0,"['Comedy', 'Drama', 'Romance']",87.0,R,2019-05-10,5,2019,2010,Comedy,IMDB
Mia and the White Lion,65.0,"['Adventure', 'Drama', 'Family']",98.0,PG,2019-04-12,4,2019,2010,Adventure,IMDB
The Darkest Minds,57.0,"['Action', 'Adventure', 'Drama']",104.0,PG-13,2018-08-03,8,2018,2010,Action,IMDB
Down a Dark Hall,51.0,"['Drama', 'Fantasy', 'Horror']",96.0,PG-13,2018-08-17,8,2018,2010,Drama,IMDB
Christopher Robin,73.0,"['Comedy', 'Drama', 'Family']",104.0,PG,2018-08-03,8,2018,2010,Comedy,IMDB
14 Cameras,45.0,"['Crime', 'Drama', 'Horror']",90.0,,2018-07-27,7,2018,2010,Crime,IMDB
Detective Dee: The Four Heavenly Kings,64.0,"['Action', 'Adventure', 'Drama']",132.0,,2018-07-27,7,2018,2010,Action,IMDB
The Spy Who Dumped Me,60.0,"['Action', 'Adventure', 'Comedy']",117.0,R,2018-08-03,8,2018,2010,Action,IMDB
Pledge,54.0,"['Horror', 'Thriller']",77.0,Not Rated,2019-03-15,3,2019,2010,Horror,IMDB
